"Name","top_k_experts","top_k_tokens","top_p_experts","top_p_tokens","execution_accuracy","exact_match","fallbacks","switches_wo_fallback","switches","execution_accuracy_easy","execution_accuracy_medium","fallbacks (Min)","switches (Min)","switches_wo_fallback (Min)","Commit","Created","Description","Runtime","GitHub","Group","End Time","Hostname","Job Type","ID","Notes","GPU Type","GPU Count","State","Sweep","Updated","User","Tags","method","metric.goal","metric.name","name","program","exact_match_easy","exact_match_extra","exact_match_hard","exact_match_medium","execution_accuracy_extra","execution_accuracy_hard","parameters.top_k_expertss","parameters.top_p_expertss","parameters.top_k_tokenss","parameters.top_p_tokenss","command"
"wise-sweep-118","0","20","0.8","0.4","0.1","0.02","1511","78","5468","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T21:54:55.000Z","","942","","","2024-06-02T22:10:37.000Z","04ddb2d107b3","","58dxki9n","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T22:10:37.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"dutiful-sweep-778","16","0","0.8","0.4","0.1","0.02","1511","78","5468","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T20:10:25.000Z","","866","","","2024-06-05T20:24:51.000Z","04ddb2d107b3","","bqpzzxtn","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T20:24:51.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"lilac-sweep-868","16","20","0.8","0.4","0.1","0.02","1511","78","5468","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T05:02:19.000Z","","884","","","2024-06-06T05:17:03.000Z","04ddb2d107b3","","mdu3cdto","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-06T05:17:03.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"fallen-sweep-148","0","40","0.8","0.4","0.1","0.02","1511","78","5468","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T01:26:39.000Z","","893","","","2024-06-03T01:41:32.000Z","04ddb2d107b3","","jzfeudt1","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T01:41:32.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"fancy-sweep-28","0","0","0.8","0.4","0.1","0.02","1511","78","5468","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T13:27:09.000Z","","886","","","2024-06-02T13:41:55.000Z","04ddb2d107b3","","uwy5hmlk","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T13:41:55.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"ethereal-sweep-58","0","5","0.8","0.4","0.1","0.02","1511","78","5468","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T15:48:14.000Z","","873","","","2024-06-02T16:02:47.000Z","04ddb2d107b3","","90bk2s3b","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T16:02:47.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"snowy-sweep-838","16","10","0.8","0.4","0.09","0.02","1511","78","5468","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T02:09:38.000Z","","1439","","","2024-06-06T02:33:37.000Z","gx01","","yfchlb0x","-","NVIDIA A100-SXM4-40GB","6","finished","kalacugk","2024-06-06T02:33:37.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"rosy-sweep-898","16","40","0.8","0.4","0.1","0.02","1511","78","5468","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T08:52:47.000Z","","891","","","2024-06-06T09:07:38.000Z","04ddb2d107b3","","3048vk12","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-06T09:07:38.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"gentle-sweep-87","0","10","0.8","0.2","0.09","0.02","1526","74","5554","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T18:19:55.000Z","","1392","","","2024-06-02T18:43:07.000Z","gx02","","6pwlc6eq","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-02T18:43:07.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"sage-sweep-27","0","0","0.8","0.2","0.09","0.02","1526","74","5554","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T13:21:57.000Z","","1410","","","2024-06-02T13:45:27.000Z","gx02","","jbwdin12","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-02T13:45:27.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"worthy-sweep-777","16","0","0.8","0.2","0.1","0.02","1526","74","5554","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T19:58:25.000Z","","874","","","2024-06-05T20:12:59.000Z","04ddb2d107b3","","tjwgc8yv","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T20:12:59.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"twilight-sweep-897","16","40","0.8","0.2","0.1","0.02","1526","74","5554","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T08:40:51.000Z","","911","","","2024-06-06T08:56:02.000Z","04ddb2d107b3","","f338tb7k","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-06T08:56:02.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"eternal-sweep-837","16","10","0.8","0.2","0.1","0.02","1526","74","5554","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T02:02:29.000Z","","873","","","2024-06-06T02:17:02.000Z","04ddb2d107b3","","o4ryhdlm","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-06T02:17:02.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"magic-sweep-807","16","5","0.8","0.2","0.1","0.02","1526","74","5554","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T23:13:46.000Z","","870","","","2024-06-05T23:28:16.000Z","04ddb2d107b3","","4sr1rsi4","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T23:28:16.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"eager-sweep-867","16","20","0.8","0.2","0.09","0.02","1526","74","5554","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T05:01:58.000Z","","1451","","","2024-06-06T05:26:09.000Z","gx01","","m0pnmcpb","-","NVIDIA A100-SXM4-40GB","6","finished","kalacugk","2024-06-06T05:26:09.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"rural-sweep-117","0","20","0.8","0.2","0.1","0.02","1526","74","5554","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T21:49:31.000Z","","943","","","2024-06-02T22:05:14.000Z","04ddb2d107b3","","pghqpe6a","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T22:05:14.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"trim-sweep-57","0","5","0.8","0.2","0.1","0.02","1526","74","5554","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T15:46:20.000Z","","908","","","2024-06-02T16:01:28.000Z","04ddb2d107b3","","4am35nl3","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T16:01:28.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"peach-sweep-147","0","40","0.8","0.2","0.1","0.02","1526","74","5554","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T01:20:34.000Z","","888","","","2024-06-03T01:35:22.000Z","04ddb2d107b3","","sf3tu6dt","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T01:35:22.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"misty-sweep-809","16","5","0.8","0.6","0.1","0.02","1452","66","5131","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T23:18:03.000Z","","889","","","2024-06-05T23:32:52.000Z","04ddb2d107b3","","io729wwp","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T23:32:52.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"azure-sweep-149","0","40","0.8","0.6","0.09","0.02","1452","66","5131","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T01:33:42.000Z","","1478","","","2024-06-03T01:58:20.000Z","gx01","","tuvao5li","-","NVIDIA A100-SXM4-40GB","6","finished","kalacugk","2024-06-03T01:58:20.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"apricot-sweep-29","0","0","0.8","0.6","0.1","0.02","1452","66","5131","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T13:29:11.000Z","","875","","","2024-06-02T13:43:46.000Z","04ddb2d107b3","","tuqg2pcd","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T13:43:46.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"rural-sweep-899","16","40","0.8","0.6","0.1","0.02","1452","66","5131","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T08:57:04.000Z","","904","","","2024-06-06T09:12:08.000Z","04ddb2d107b3","","ohos036h","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-06T09:12:08.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"ruby-sweep-119","0","20","0.8","0.6","0.1","0.02","1452","66","5131","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T22:06:10.000Z","","916","","","2024-06-02T22:21:26.000Z","04ddb2d107b3","","8mnfhvbt","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T22:21:26.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"distinctive-sweep-89","0","10","0.8","0.6","0.1","0.02","1452","66","5131","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T18:24:58.000Z","","918","","","2024-06-02T18:40:16.000Z","04ddb2d107b3","","sos5t163","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T18:40:16.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"still-sweep-839","16","10","0.8","0.6","0.1","0.02","1452","66","5131","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T02:16:44.000Z","","896","","","2024-06-06T02:31:40.000Z","04ddb2d107b3","","rl8b52ym","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-06T02:31:40.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"skilled-sweep-779","16","0","0.8","0.6","0.1","0.02","1452","66","5131","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T20:13:56.000Z","","890","","","2024-06-05T20:28:46.000Z","04ddb2d107b3","","ibqb275p","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T20:28:46.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"sleek-sweep-59","0","5","0.8","0.6","0.09","0.02","1452","66","5131","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T15:51:19.000Z","","1457","","","2024-06-02T16:15:36.000Z","gx02","","i8xlr751","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-02T16:15:36.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"chocolate-sweep-869","16","20","0.8","0.6","0.1","0.02","1452","66","5131","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T05:05:42.000Z","","878","","","2024-06-06T05:20:20.000Z","04ddb2d107b3","","vruaxciy","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-06T05:20:20.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"genial-sweep-806","16","5","0.8","0","0.1","0.02","775","63","1649","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T23:03:28.000Z","","817","","","2024-06-05T23:17:05.000Z","04ddb2d107b3","","ok5o8zfb","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T23:17:05.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"stilted-sweep-56","0","5","0.8","0","0.09","0.02","775","63","1649","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T15:35:23.000Z","","1258","","","2024-06-02T15:56:21.000Z","gx02","","j36lg599","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-02T15:56:21.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"earnest-sweep-725","8","40","0","0.8","0.1","0.02","1009","58","7121","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T14:40:33.000Z","","918","","","2024-06-05T14:55:51.000Z","04ddb2d107b3","","ato1xgxd","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T14:55:51.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"lilac-sweep-635","8","5","0","0.8","0.1","0.02","1019","58","7191","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T03:24:44.000Z","","914","","","2024-06-05T03:39:58.000Z","04ddb2d107b3","","fpiitbap","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T03:39:58.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"absurd-sweep-605","8","0","0","0.8","0.1","0.02","1009","58","7121","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T23:42:41.000Z","","883","","","2024-06-04T23:57:24.000Z","04ddb2d107b3","","6b3jn098","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T23:57:24.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"clean-sweep-695","8","20","0","0.8","0.1","0.02","1009","58","7121","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T10:54:44.000Z","","892","","","2024-06-05T11:09:36.000Z","04ddb2d107b3","","erdcpr43","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T11:09:36.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"electric-sweep-665","8","10","0","0.8","0.1","0.02","1011","57","7134","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T07:08:30.000Z","","916","","","2024-06-05T07:23:46.000Z","04ddb2d107b3","","qpqdjjh6","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T07:23:46.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"desert-sweep-720","8","20","0.8","0.8","0.1","0.02","1335","51","4230","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T14:08:07.000Z","","867","","","2024-06-05T14:22:34.000Z","04ddb2d107b3","","a1mq4u91","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T14:22:34.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"young-sweep-660","8","5","0.8","0.8","0.1","0.02","1345","51","4282","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T06:36:22.000Z","","872","","","2024-06-05T06:50:54.000Z","04ddb2d107b3","","b28eznxq","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T06:50:54.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"effortless-sweep-630","8","0","0.8","0.8","0.1","0.02","1335","51","4230","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T02:50:59.000Z","","845","","","2024-06-05T03:05:04.000Z","04ddb2d107b3","","fjpiwrj5","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T03:05:04.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"sunny-sweep-750","8","40","0.8","0.8","0.1","0.02","1335","51","4230","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T17:11:06.000Z","","904","","","2024-06-05T17:26:10.000Z","04ddb2d107b3","","hmmvvc5t","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T17:26:10.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"flowing-sweep-690","8","10","0.8","0.8","0.1","0.02","1337","50","4243","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T10:21:32.000Z","","871","","","2024-06-05T10:36:03.000Z","04ddb2d107b3","","fd6nz2gm","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T10:36:03.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"olive-sweep-664","8","10","0","0.6","0.1","0.02","1116","46","7858","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T07:08:00.000Z","","929","","","2024-06-05T07:23:29.000Z","04ddb2d107b3","","rpqrcjp3","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T07:23:29.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"valiant-sweep-694","8","20","0","0.6","0.1","0.02","1116","46","7858","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T10:53:37.000Z","","931","","","2024-06-05T11:09:08.000Z","04ddb2d107b3","","qmxwtm5i","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T11:09:08.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"revived-sweep-634","8","5","0","0.6","0.1","0.02","1116","46","7858","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T03:22:19.000Z","","927","","","2024-06-05T03:37:46.000Z","04ddb2d107b3","","0tx7g1i1","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T03:37:46.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"elated-sweep-724","8","40","0","0.6","0.1","0.02","1116","46","7858","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T14:40:18.000Z","","951","","","2024-06-05T14:56:09.000Z","04ddb2d107b3","","jh2lwfsn","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T14:56:09.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
